,Game Index,Delta,Target Lives,CNN Lives,CNN Errors,GA Lives,GA Errors,Target State,CNN Start,GA Start
903,50903,5,55,66,46,68,30,53030411401930241212735647524669951932084827006444540946640981382966993491248155014289620011829577137389347605180935505970071569257441809147391286759023107639691221510595554612229959680384,1593804008669860577214408333123804968753834475787336843871074732158458684349243363275884812788333998131596441706473875048233208142614312268303319616865718011446312413548638287874326656,273536456330854615224198301077473917692276486041090391017932545363740634319016745122695891663841885505298445986976995066034260605515615726297312960310071053403065292338942570906049937536
904,50904,5,27,235,28,238,19,699271675270782259829477779473669252487685983956953537792451158956083269496400494525762688538552995989582735217190660984843727149110294766325596160,138146875646283149045152070513630265668186569714882892672648076982896949860182019387851084982792617941619804471290098082528371102334581730164855693587395660192562569777304756627347693371440,138690760950927518554210237630188278619028923055643968194456581172187428406355745305566171774466224097067343014536886655630341601847206752579985515473386208496609013808465670552100728995856
905,50905,3,78,479,29,468,18,760805758259885837196833105125684407011403182520219380767208484224895643515116592255229110700356785123492063424409269139496665263077724248603081694194098640351939917557952151552,128331370193936288258437441366801679277085423861615321847425475740524454230412213773970982460406587938110410099059267408117496243416708588467476569477412375006441376694044558797398903619583,128331370193936288016903846178223032733625930678366066310975437284819404321240598187444923960686716744882151477387825097142484418295654016994727704020844167470406990693174764713912525914107
906,50906,5,143,87,157,72,113,108806804689144605639329374335617819820146582000117934984152886977870719329827943125224843451671119393766849568277057272704094094731200488807315716664492299773800063701093812413511667550208,82670572546553322180590492297767279288623870840938226198012425855062001604506241219640048371586253475909004408640301626062612725795726078271543052731912095052455060325788270104308679180288,82670566322279844227751195180973213870881952076571670830080417958195735711444071075460830282344967903838719509851035768407565272317066021298101564467667624470503792409516801298418283577344
907,50907,2,97,427,39,428,30,3186835048358024587492233460398397983028045366103541611213409783153500774007895752238747919949728825208574362366106371338349933803864279752947504085812701476682555963678589856820238080,139226936482944495399585196419779707314441020298489106394884086976013310852557339886112342383192674886716757277591510541987900664670933741438554544292141179583685176531322668845217357875071,139226936482944495399577825399418727741487425073072388840202630555053299888929421709382434395041693010932471493385802052956786588423932424871319153275628111023120380045215838537173356627839
908,50908,2,177,348,88,347,69,26803082137604544122621753296069557842117201401843166323536407854387765977310335628474227625067727445961356785694297674158085926869191671079248319685068018478338865012069706900380686747680,76804610916637712928653240331499139348189720356622740359267551089315180144320397726537369749718246651394330526792843146606179987194871638936134319347599049004151403409385607165835511492639,76804611175982428254640254204007941857177508241632100638253479120106457734461927001473962323670326404816579357602432143010407603974176159734180389690980654799040909893057693687673315553311
909,50909,4,121,413,135,428,100,40791603346620361873409043036335690236658033117511988171077684370345532661485761798018845091483202541323562929848921648259431944156211708622068305531216991379158538402465377474948043112457,31544838215003544962002588880511087275725827105437966581366671741237316657373695570970268175399274177045356520890652960590712259170898603850206000166543768927998598300826385924379532066799,31544872444454603267257955131119824453417311076756523706134337027412286852364977278369060994107781076251353449017828067354118531712027724861204140593310894207811186701883968573125665488879
910,50910,3,9,603,0,607,0,177450865712180058943032084978396670398260692025744944844117529298312797687979986935008438097342800168485092415797658905744414605312,139234637988958594318883410818490332490736875767782804449741767207340605238034647824975567832044152883303008253199286188211179042209307733913685911247864321963452213434401628079155528597503,139234637988958594318883410818490335842688858253432079343248016758802137107876102973073912262934513815733308732046564600533638688037575295847714859142140420801258130496622620951357037740031
911,50911,5,135,79,125,81,89,22180336732171436341295448290101187506628006893705111658576265011138658462138353662499168182552888167673920763781700618866072111210205494682944123910063904138758064978256621891913169510400,26242470131278128322695850691065866697667116431978764028884781253902086853425122336382940491920543106927892876198580336012470004446266881490431900384500897437277274512690618296770217689088,26243532407263761856893229867478971634718037808632111418748801845497265436665749492834187741918375708557922587121200381900067021734231307600501438220956378642101270691558890178569878650880
912,50912,1,107,426,6,425,5,69699249505173740274891874865067700612622316909498121798885913064118249301181410164842884197375525314072555266839996867243102547598238704423036833368109763794737439353805274315761087757504,19113725906034390816176562424757357963974112976253408851045003583604409334558981811172383709072992547475045666147953367067828194682633928337791958618666770627002784367582524709798391264474,19113725906034390816176562424537684438849933465373988025474399000651787404954396038071760878379055165606320672480031458566661648923360446373264571161478867011011851765580155804482709435610
